timestamp,deviceId,sensorType,gatewayId,value
2025-08-03T13:45:33.111Z,sensor-1-1-4,HUMIDITY,gw-1-1,88.14
2025-08-03T13:45:33.257Z,sensor-1-1-4,LIGHT,gw-1-1,69.14
2025-08-03T13:45:33.424Z,sensor-1-1-5,SOIL_MOISTURE,gw-1-1,29.03
2025-08-03T13:45:33.576Z,sensor-1-1-5,AIR_TEMP,gw-1-1,22.95
2025-08-03T13:45:33.719Z,sensor-1-1-5,HUMIDITY,gw-1-1,73.65
2025-08-03T13:45:33.890Z,sensor-1-1-5,LIGHT,gw-1-1,87.34
2025-08-03T13:45:34.089Z,sensor-1-1-6,SOIL_MOISTURE,gw-1-1,9.98
2025-08-03T13:45:34.333Z,sensor-1-1-6,AIR_TEMP,gw-1-1,32.92
2025-08-03T13:45:34.693Z,sensor-1-1-6,HUMIDITY,gw-1-1,56.31
2025-08-03T13:45:34.911Z,sensor-1-1-6,LIGHT,gw-1-1,31.82
2025-08-03T13:45:35.057Z,sensor-1-1-7,SOIL_MOISTURE,gw-1-1,35.12
2025-08-03T13:45:35.477Z,sensor-1-1-7,AIR_TEMP,gw-1-1,18.73
2025-08-03T13:45:35.728Z,sensor-1-1-7,HUMIDITY,gw-1-1,97.55
2025-08-03T13:45:35.933Z,sensor-1-1-7,LIGHT,gw-1-1,21.25
2025-08-03T13:45:36.143Z,sensor-1-1-8,SOIL_MOISTURE,gw-1-1,33.28
2025-08-03T13:45:36.342Z,sensor-1-1-8,AIR_TEMP,gw-1-1,29.62
2025-08-03T13:45:36.590Z,sensor-1-1-8,HUMIDITY,gw-1-1,34.09
2025-08-03T13:45:36.764Z,sensor-1-1-8,LIGHT,gw-1-1,29.21
2025-08-03T13:45:36.957Z,sensor-1-1-9,SOIL_MOISTURE,gw-1-1,27.99
2025-08-03T13:45:37.162Z,sensor-1-1-9,AIR_TEMP,gw-1-1,36.47
2025-08-03T13:45:37.329Z,sensor-1-1-9,HUMIDITY,gw-1-1,58.08
2025-08-03T13:45:37.539Z,sensor-1-1-9,LIGHT,gw-1-1,86.48
2025-08-03T13:45:38.188Z,sensor-0-0-0,SOIL_MOISTURE,gw-0-0,36.27
2025-08-03T13:45:38.374Z,sensor-0-0-0,AIR_TEMP,gw-0-0,17.51
2025-08-03T13:45:38.524Z,sensor-0-0-0,HUMIDITY,gw-0-0,99.35
2025-08-03T13:45:38.683Z,sensor-0-0-0,LIGHT,gw-0-0,39.9
2025-08-03T13:45:38.852Z,sensor-0-0-1,SOIL_MOISTURE,gw-0-0,8.29
2025-08-03T13:45:38.979Z,sensor-0-0-1,AIR_TEMP,gw-0-0,33.95
2025-08-03T13:45:39.114Z,sensor-0-0-1,HUMIDITY,gw-0-0,85.04
2025-08-03T13:45:39.380Z,sensor-0-0-1,LIGHT,gw-0-0,15.42
2025-08-03T13:45:39.585Z,sensor-0-0-2,SOIL_MOISTURE,gw-0-0,11.58
2025-08-03T13:45:39.830Z,sensor-0-0-2,AIR_TEMP,gw-0-0,15.1
2025-08-03T13:45:39.967Z,sensor-0-0-2,HUMIDITY,gw-0-0,90.5
2025-08-03T13:45:40.187Z,sensor-0-0-2,LIGHT,gw-0-0,18.26
2025-08-03T13:45:40.425Z,sensor-0-0-3,SOIL_MOISTURE,gw-0-0,30.96
2025-08-03T13:45:40.652Z,sensor-0-0-3,AIR_TEMP,gw-0-0,32.15
2025-08-03T13:45:40.848Z,sensor-0-0-3,HUMIDITY,gw-0-0,67.44
2025-08-03T13:45:41.053Z,sensor-0-0-3,LIGHT,gw-0-0,16.81
2025-08-03T13:45:41.291Z,sensor-0-0-4,SOIL_MOISTURE,gw-0-0,40.39
2025-08-03T13:45:41.450Z,sensor-0-0-4,AIR_TEMP,gw-0-0,29.3
2025-08-03T13:45:41.667Z,sensor-0-0-4,HUMIDITY,gw-0-0,79.76
2025-08-03T13:45:41.834Z,sensor-0-0-4,LIGHT,gw-0-0,48.75
2025-08-03T13:45:42.005Z,sensor-0-0-5,SOIL_MOISTURE,gw-0-0,37.7
2025-08-03T13:45:42.153Z,sensor-0-0-5,AIR_TEMP,gw-0-0,28.66
2025-08-03T13:45:42.295Z,sensor-0-0-5,HUMIDITY,gw-0-0,64.81
2025-08-03T13:45:42.570Z,sensor-0-0-5,LIGHT,gw-0-0,33.97
2025-08-03T13:45:42.896Z,sensor-0-0-6,SOIL_MOISTURE,gw-0-0,13.81
2025-08-03T13:45:43.101Z,sensor-0-0-6,AIR_TEMP,gw-0-0,23.95
2025-08-03T13:45:43.280Z,sensor-0-0-6,HUMIDITY,gw-0-0,30.15
2025-08-03T13:45:43.425Z,sensor-0-0-6,LIGHT,gw-0-0,52.84
2025-08-03T13:45:43.580Z,sensor-0-0-7,SOIL_MOISTURE,gw-0-0,23.06
2025-08-03T13:45:43.715Z,sensor-0-0-7,AIR_TEMP,gw-0-0,13.25
2025-08-03T13:45:43.855Z,sensor-0-0-7,HUMIDITY,gw-0-0,87.24
2025-08-03T13:45:43.998Z,sensor-0-0-7,LIGHT,gw-0-0,19.12
2025-08-03T13:45:44.158Z,sensor-0-0-8,SOIL_MOISTURE,gw-0-0,8.64
2025-08-03T13:45:44.387Z,sensor-0-0-8,AIR_TEMP,gw-0-0,29.02
2025-08-03T13:45:44.751Z,sensor-0-0-8,HUMIDITY,gw-0-0,70.25
2025-08-03T13:45:44.901Z,sensor-0-0-8,LIGHT,gw-0-0,54.13
2025-08-03T13:45:45.108Z,sensor-0-0-9,SOIL_MOISTURE,gw-0-0,31.69
2025-08-03T13:45:45.346Z,sensor-0-0-9,AIR_TEMP,gw-0-0,33.73
2025-08-03T13:45:45.493Z,sensor-0-0-9,HUMIDITY,gw-0-0,92.38
2025-08-03T13:45:45.710Z,sensor-0-0-9,LIGHT,gw-0-0,76.98
2025-08-03T13:45:45.870Z,sensor-0-1-0,SOIL_MOISTURE,gw-0-1,20.0
2025-08-03T13:45:46.005Z,sensor-0-1-0,AIR_TEMP,gw-0-1,34.52
2025-08-03T13:45:46.150Z,sensor-0-1-0,HUMIDITY,gw-0-1,41.0
2025-08-03T13:45:46.395Z,sensor-0-1-0,LIGHT,gw-0-1,88.74
2025-08-03T13:45:46.552Z,sensor-0-1-1,SOIL_MOISTURE,gw-0-1,35.15
2025-08-03T13:45:46.701Z,sensor-0-1-1,AIR_TEMP,gw-0-1,28.74
2025-08-03T13:45:46.890Z,sensor-0-1-1,HUMIDITY,gw-0-1,72.61
2025-08-03T13:45:47.098Z,sensor-0-1-1,LIGHT,gw-0-1,43.22
2025-08-03T13:45:47.244Z,sensor-0-1-2,SOIL_MOISTURE,gw-0-1,10.51
2025-08-03T13:45:47.412Z,sensor-0-1-2,AIR_TEMP,gw-0-1,18.06
2025-08-03T13:45:47.563Z,sensor-0-1-2,HUMIDITY,gw-0-1,62.28
2025-08-03T13:45:47.728Z,sensor-0-1-2,LIGHT,gw-0-1,26.12
2025-08-03T13:45:47.873Z,sensor-0-1-3,SOIL_MOISTURE,gw-0-1,17.53
2025-08-03T13:45:48.025Z,sensor-0-1-3,AIR_TEMP,gw-0-1,18.85
2025-08-03T13:45:48.191Z,sensor-0-1-3,HUMIDITY,gw-0-1,81.55
2025-08-03T13:45:48.338Z,sensor-0-1-3,LIGHT,gw-0-1,30.34
2025-08-03T13:45:48.610Z,sensor-0-1-4,SOIL_MOISTURE,gw-0-1,33.92
2025-08-03T13:45:48.775Z,sensor-0-1-4,AIR_TEMP,gw-0-1,32.19
2025-08-03T13:45:48.952Z,sensor-0-1-4,HUMIDITY,gw-0-1,54.75
2025-08-03T13:45:49.125Z,sensor-0-1-4,LIGHT,gw-0-1,69.19
2025-08-03T13:45:49.310Z,sensor-0-1-5,SOIL_MOISTURE,gw-0-1,8.32
2025-08-03T13:45:49.559Z,sensor-0-1-5,AIR_TEMP,gw-0-1,15.43
2025-08-03T13:45:49.788Z,sensor-0-1-5,HUMIDITY,gw-0-1,35.19
2025-08-03T13:45:49.943Z,sensor-0-1-5,LIGHT,gw-0-1,82.02
2025-08-03T13:45:50.168Z,sensor-0-1-6,SOIL_MOISTURE,gw-0-1,44.55
2025-08-03T13:45:50.398Z,sensor-0-1-6,AIR_TEMP,gw-0-1,17.86
2025-08-03T13:45:50.628Z,sensor-0-1-6,HUMIDITY,gw-0-1,50.8
2025-08-03T13:45:50.802Z,sensor-0-1-6,LIGHT,gw-0-1,87.32
2025-08-03T13:45:50.950Z,sensor-0-1-7,SOIL_MOISTURE,gw-0-1,14.15
2025-08-03T13:45:51.104Z,sensor-0-1-7,AIR_TEMP,gw-0-1,32.01
2025-08-03T13:45:51.293Z,sensor-0-1-7,HUMIDITY,gw-0-1,46.64
2025-08-03T13:45:51.449Z,sensor-0-1-7,LIGHT,gw-0-1,53.34
2025-08-03T13:45:51.599Z,sensor-0-1-8,SOIL_MOISTURE,gw-0-1,15.57
2025-08-03T13:45:51.738Z,sensor-0-1-8,AIR_TEMP,gw-0-1,17.54
2025-08-03T13:45:51.889Z,sensor-0-1-8,HUMIDITY,gw-0-1,31.24
2025-08-03T13:45:52.026Z,sensor-0-1-8,LIGHT,gw-0-1,87.67
2025-08-03T13:45:52.172Z,sensor-0-1-9,SOIL_MOISTURE,gw-0-1,32.41
2025-08-03T13:45:52.316Z,sensor-0-1-9,AIR_TEMP,gw-0-1,25.22
2025-08-03T13:45:52.459Z,sensor-0-1-9,HUMIDITY,gw-0-1,96.58
2025-08-03T13:45:52.643Z,sensor-0-1-9,LIGHT,gw-0-1,48.0
2025-08-03T13:45:52.786Z,sensor-1-0-0,SOIL_MOISTURE,gw-1-0,42.67
2025-08-03T13:45:52.936Z,sensor-1-0-0,AIR_TEMP,gw-1-0,30.48
2025-08-03T13:45:53.111Z,sensor-1-0-0,HUMIDITY,gw-1-0,78.44
2025-08-03T13:45:53.341Z,sensor-1-0-0,LIGHT,gw-1-0,21.83
2025-08-03T13:45:53.513Z,sensor-1-0-1,SOIL_MOISTURE,gw-1-0,30.75
2025-08-03T13:45:53.660Z,sensor-1-0-1,AIR_TEMP,gw-1-0,19.74
2025-08-03T13:45:53.833Z,sensor-1-0-1,HUMIDITY,gw-1-0,77.6
2025-08-03T13:45:53.983Z,sensor-1-0-1,LIGHT,gw-1-0,35.66
2025-08-03T13:45:54.137Z,sensor-1-0-2,SOIL_MOISTURE,gw-1-0,27.37
2025-08-03T13:45:54.283Z,sensor-1-0-2,AIR_TEMP,gw-1-0,33.55
2025-08-03T13:45:54.474Z,sensor-1-0-2,HUMIDITY,gw-1-0,98.28
2025-08-03T13:45:54.625Z,sensor-1-0-2,LIGHT,gw-1-0,5.8
2025-08-03T13:45:54.860Z,sensor-1-0-3,SOIL_MOISTURE,gw-1-0,32.06
2025-08-03T13:45:55.074Z,sensor-1-0-3,AIR_TEMP,gw-1-0,18.67
2025-08-03T13:45:55.217Z,sensor-1-0-3,HUMIDITY,gw-1-0,88.26
2025-08-03T13:45:55.435Z,sensor-1-0-3,LIGHT,gw-1-0,74.51
2025-08-03T13:45:55.588Z,sensor-1-0-4,SOIL_MOISTURE,gw-1-0,20.31
2025-08-03T13:45:55.800Z,sensor-1-0-4,AIR_TEMP,gw-1-0,23.74
2025-08-03T13:45:55.957Z,sensor-1-0-4,HUMIDITY,gw-1-0,78.76
2025-08-03T13:45:56.127Z,sensor-1-0-4,LIGHT,gw-1-0,69.82
2025-08-03T13:45:56.317Z,sensor-1-0-5,SOIL_MOISTURE,gw-1-0,9.13
2025-08-03T13:45:56.455Z,sensor-1-0-5,AIR_TEMP,gw-1-0,26.31
2025-08-03T13:45:56.617Z,sensor-1-0-5,HUMIDITY,gw-1-0,59.72
2025-08-03T13:45:56.797Z,sensor-1-0-5,LIGHT,gw-1-0,63.79
2025-08-03T13:45:57.031Z,sensor-1-0-6,SOIL_MOISTURE,gw-1-0,9.96
2025-08-03T13:45:57.191Z,sensor-1-0-6,AIR_TEMP,gw-1-0,21.87
2025-08-03T13:45:57.354Z,sensor-1-0-6,HUMIDITY,gw-1-0,98.0
2025-08-03T13:45:57.497Z,sensor-1-0-6,LIGHT,gw-1-0,18.97
2025-08-03T13:45:57.859Z,sensor-1-0-7,SOIL_MOISTURE,gw-1-0,36.07
2025-08-03T13:45:58.051Z,sensor-1-0-7,AIR_TEMP,gw-1-0,32.14
2025-08-03T13:45:58.257Z,sensor-1-0-7,HUMIDITY,gw-1-0,98.16
2025-08-03T13:45:58.470Z,sensor-1-0-7,LIGHT,gw-1-0,69.37
2025-08-03T13:45:58.621Z,sensor-1-0-8,SOIL_MOISTURE,gw-1-0,13.38
2025-08-03T13:45:58.794Z,sensor-1-0-8,AIR_TEMP,gw-1-0,30.53
2025-08-03T13:45:58.984Z,sensor-1-0-8,HUMIDITY,gw-1-0,70.28
2025-08-03T13:45:59.191Z,sensor-1-0-8,LIGHT,gw-1-0,77.94
2025-08-03T13:45:59.392Z,sensor-1-0-9,SOIL_MOISTURE,gw-1-0,27.32
2025-08-03T13:45:59.792Z,sensor-1-0-9,AIR_TEMP,gw-1-0,31.35
2025-08-03T13:46:00.002Z,sensor-1-0-9,HUMIDITY,gw-1-0,68.63
2025-08-03T13:46:00.151Z,sensor-1-0-9,LIGHT,gw-1-0,80.03
2025-08-03T13:46:00.360Z,sensor-1-1-0,SOIL_MOISTURE,gw-1-1,27.25
2025-08-03T13:46:00.597Z,sensor-1-1-0,AIR_TEMP,gw-1-1,24.85
2025-08-03T13:46:00.840Z,sensor-1-1-0,HUMIDITY,gw-1-1,44.61
2025-08-03T13:46:01.071Z,sensor-1-1-0,LIGHT,gw-1-1,68.11
2025-08-03T13:46:01.258Z,sensor-1-1-1,SOIL_MOISTURE,gw-1-1,35.7
2025-08-03T13:46:01.533Z,sensor-1-1-1,AIR_TEMP,gw-1-1,16.86
2025-08-03T13:46:01.738Z,sensor-1-1-1,HUMIDITY,gw-1-1,46.16
2025-08-03T13:46:01.905Z,sensor-1-1-1,LIGHT,gw-1-1,22.13
2025-08-03T13:46:02.060Z,sensor-1-1-2,SOIL_MOISTURE,gw-1-1,28.42
2025-08-03T13:46:02.250Z,sensor-1-1-2,AIR_TEMP,gw-1-1,32.84
2025-08-03T13:46:02.455Z,sensor-1-1-2,HUMIDITY,gw-1-1,91.67
2025-08-03T13:46:02.627Z,sensor-1-1-2,LIGHT,gw-1-1,75.46
2025-08-03T13:46:02.771Z,sensor-1-1-3,SOIL_MOISTURE,gw-1-1,29.84
2025-08-03T13:46:02.979Z,sensor-1-1-3,AIR_TEMP,gw-1-1,37.84
2025-08-03T13:46:03.148Z,sensor-1-1-3,HUMIDITY,gw-1-1,78.13
2025-08-03T13:46:03.290Z,sensor-1-1-3,LIGHT,gw-1-1,7.3
2025-08-03T13:46:03.437Z,sensor-1-1-4,SOIL_MOISTURE,gw-1-1,43.23
2025-08-03T13:46:03.601Z,sensor-1-1-4,AIR_TEMP,gw-1-1,29.89
2025-08-03T13:46:03.786Z,sensor-1-1-4,HUMIDITY,gw-1-1,91.31
2025-08-03T13:46:03.960Z,sensor-1-1-4,LIGHT,gw-1-1,47.29
2025-08-03T13:46:04.114Z,sensor-1-1-5,SOIL_MOISTURE,gw-1-1,17.64
2025-08-03T13:46:04.260Z,sensor-1-1-5,AIR_TEMP,gw-1-1,21.36
2025-08-03T13:46:04.425Z,sensor-1-1-5,HUMIDITY,gw-1-1,76.81
2025-08-03T13:46:04.609Z,sensor-1-1-5,LIGHT,gw-1-1,18.52
2025-08-03T13:46:04.803Z,sensor-1-1-6,SOIL_MOISTURE,gw-1-1,43.86
2025-08-03T13:46:04.956Z,sensor-1-1-6,AIR_TEMP,gw-1-1,22.84
2025-08-03T13:46:05.160Z,sensor-1-1-6,HUMIDITY,gw-1-1,42.74
2025-08-03T13:46:05.308Z,sensor-1-1-6,LIGHT,gw-1-1,15.05
2025-08-03T13:46:05.527Z,sensor-1-1-7,SOIL_MOISTURE,gw-1-1,42.18
2025-08-03T13:46:05.677Z,sensor-1-1-7,AIR_TEMP,gw-1-1,31.99
2025-08-03T13:46:05.880Z,sensor-1-1-7,HUMIDITY,gw-1-1,80.94
2025-08-03T13:46:06.028Z,sensor-1-1-7,LIGHT,gw-1-1,41.44
2025-08-03T13:46:06.219Z,sensor-1-1-8,SOIL_MOISTURE,gw-1-1,10.41
2025-08-03T13:46:06.390Z,sensor-1-1-8,AIR_TEMP,gw-1-1,26.13
2025-08-03T13:46:06.551Z,sensor-1-1-8,HUMIDITY,gw-1-1,90.75
2025-08-03T13:46:06.689Z,sensor-1-1-8,LIGHT,gw-1-1,86.46
2025-08-03T13:46:06.834Z,sensor-1-1-9,SOIL_MOISTURE,gw-1-1,40.99
2025-08-03T13:46:06.979Z,sensor-1-1-9,AIR_TEMP,gw-1-1,16.78
2025-08-03T13:46:07.141Z,sensor-1-1-9,HUMIDITY,gw-1-1,83.46
2025-08-03T13:46:07.281Z,sensor-1-1-9,LIGHT,gw-1-1,14.66
2025-08-03T13:46:07.973Z,sensor-0-0-0,SOIL_MOISTURE,gw-0-0,26.65
2025-08-03T13:46:08.158Z,sensor-0-0-0,AIR_TEMP,gw-0-0,31.6
2025-08-03T13:46:08.316Z,sensor-0-0-0,HUMIDITY,gw-0-0,49.76
2025-08-03T13:46:08.496Z,sensor-0-0-0,LIGHT,gw-0-0,83.55
2025-08-03T13:46:08.706Z,sensor-0-0-1,SOIL_MOISTURE,gw-0-0,8.43
2025-08-03T13:46:08.901Z,sensor-0-0-1,AIR_TEMP,gw-0-0,33.03
2025-08-03T13:46:09.051Z,sensor-0-0-1,HUMIDITY,gw-0-0,91.69
2025-08-03T13:46:09.192Z,sensor-0-0-1,LIGHT,gw-0-0,64.61
2025-08-03T13:46:09.355Z,sensor-0-0-2,SOIL_MOISTURE,gw-0-0,20.83
2025-08-03T13:46:09.514Z,sensor-0-0-2,AIR_TEMP,gw-0-0,30.1
2025-08-03T13:46:09.725Z,sensor-0-0-2,HUMIDITY,gw-0-0,75.21
2025-08-03T13:46:09.972Z,sensor-0-0-2,LIGHT,gw-0-0,38.05
2025-08-03T13:46:10.200Z,sensor-0-0-3,SOIL_MOISTURE,gw-0-0,23.0
2025-08-03T13:46:10.451Z,sensor-0-0-3,AIR_TEMP,gw-0-0,36.54
2025-08-03T13:46:10.588Z,sensor-0-0-3,HUMIDITY,gw-0-0,73.87
2025-08-03T13:46:10.802Z,sensor-0-0-3,LIGHT,gw-0-0,34.6
2025-08-03T13:46:10.946Z,sensor-0-0-4,SOIL_MOISTURE,gw-0-0,13.35
2025-08-03T13:46:11.366Z,sensor-0-0-4,AIR_TEMP,gw-0-0,23.45
2025-08-03T13:46:11.506Z,sensor-0-0-4,HUMIDITY,gw-0-0,56.98
2025-08-03T13:46:11.655Z,sensor-0-0-4,LIGHT,gw-0-0,70.79
2025-08-03T13:46:11.834Z,sensor-0-0-5,SOIL_MOISTURE,gw-0-0,23.15
2025-08-03T13:46:12.003Z,sensor-0-0-5,AIR_TEMP,gw-0-0,35.97
2025-08-03T13:46:12.148Z,sensor-0-0-5,HUMIDITY,gw-0-0,82.84
2025-08-03T13:46:12.290Z,sensor-0-0-5,LIGHT,gw-0-0,17.99
2025-08-03T13:46:12.490Z,sensor-0-0-6,SOIL_MOISTURE,gw-0-0,28.74
2025-08-03T13:46:12.648Z,sensor-0-0-6,AIR_TEMP,gw-0-0,19.7
2025-08-03T13:46:12.802Z,sensor-0-0-6,HUMIDITY,gw-0-0,37.86
2025-08-03T13:46:12.959Z,sensor-0-0-6,LIGHT,gw-0-0,87.22
2025-08-03T13:46:13.106Z,sensor-0-0-7,SOIL_MOISTURE,gw-0-0,16.69
2025-08-03T13:46:13.294Z,sensor-0-0-7,AIR_TEMP,gw-0-0,15.42
2025-08-03T13:46:13.450Z,sensor-0-0-7,HUMIDITY,gw-0-0,53.39
2025-08-03T13:46:13.616Z,sensor-0-0-7,LIGHT,gw-0-0,87.29
2025-08-03T13:46:13.755Z,sensor-0-0-8,SOIL_MOISTURE,gw-0-0,29.0
2025-08-03T13:46:13.931Z,sensor-0-0-8,AIR_TEMP,gw-0-0,14.49
2025-08-03T13:46:14.092Z,sensor-0-0-8,HUMIDITY,gw-0-0,78.39
2025-08-03T13:46:14.317Z,sensor-0-0-8,LIGHT,gw-0-0,42.46
2025-08-03T13:46:14.482Z,sensor-0-0-9,SOIL_MOISTURE,gw-0-0,15.82
2025-08-03T13:46:14.642Z,sensor-0-0-9,AIR_TEMP,gw-0-0,20.18
2025-08-03T13:46:14.800Z,sensor-0-0-9,HUMIDITY,gw-0-0,82.78
2025-08-03T13:46:15.012Z,sensor-0-0-9,LIGHT,gw-0-0,71.34
2025-08-03T13:46:15.257Z,sensor-0-1-0,SOIL_MOISTURE,gw-0-1,20.96
2025-08-03T13:46:15.413Z,sensor-0-1-0,AIR_TEMP,gw-0-1,15.47
2025-08-03T13:46:15.611Z,sensor-0-1-0,HUMIDITY,gw-0-1,92.44
2025-08-03T13:46:15.871Z,sensor-0-1-0,LIGHT,gw-0-1,79.42
2025-08-03T13:46:16.214Z,sensor-0-1-1,SOIL_MOISTURE,gw-0-1,18.06
2025-08-03T13:46:16.360Z,sensor-0-1-1,AIR_TEMP,gw-0-1,30.01
2025-08-03T13:46:16.586Z,sensor-0-1-1,HUMIDITY,gw-0-1,70.07
2025-08-03T13:46:16.791Z,sensor-0-1-1,LIGHT,gw-0-1,40.7
2025-08-03T13:46:16.953Z,sensor-0-1-2,SOIL_MOISTURE,gw-0-1,10.26
2025-08-03T13:46:17.113Z,sensor-0-1-2,AIR_TEMP,gw-0-1,26.02
2025-08-03T13:46:17.278Z,sensor-0-1-2,HUMIDITY,gw-0-1,94.49
2025-08-03T13:46:17.424Z,sensor-0-1-2,LIGHT,gw-0-1,76.04
2025-08-03T13:46:17.569Z,sensor-0-1-3,SOIL_MOISTURE,gw-0-1,43.42
2025-08-03T13:46:17.719Z,sensor-0-1-3,AIR_TEMP,gw-0-1,19.7
2025-08-03T13:46:17.879Z,sensor-0-1-3,HUMIDITY,gw-0-1,93.28
2025-08-03T13:46:18.033Z,sensor-0-1-3,LIGHT,gw-0-1,23.95
2025-08-03T13:46:18.196Z,sensor-0-1-4,SOIL_MOISTURE,gw-0-1,9.95
2025-08-03T13:46:18.364Z,sensor-0-1-4,AIR_TEMP,gw-0-1,19.94
2025-08-03T13:46:18.550Z,sensor-0-1-4,HUMIDITY,gw-0-1,30.06
2025-08-03T13:46:18.703Z,sensor-0-1-4,LIGHT,gw-0-1,19.87
2025-08-03T13:46:18.856Z,sensor-0-1-5,SOIL_MOISTURE,gw-0-1,15.16
2025-08-03T13:46:19.009Z,sensor-0-1-5,AIR_TEMP,gw-0-1,35.67
2025-08-03T13:46:19.154Z,sensor-0-1-5,HUMIDITY,gw-0-1,56.15
2025-08-03T13:46:19.299Z,sensor-0-1-5,LIGHT,gw-0-1,13.66
2025-08-03T13:46:19.456Z,sensor-0-1-6,SOIL_MOISTURE,gw-0-1,11.67
2025-08-03T13:46:19.607Z,sensor-0-1-6,AIR_TEMP,gw-0-1,29.85
2025-08-03T13:46:19.748Z,sensor-0-1-6,HUMIDITY,gw-0-1,75.79
2025-08-03T13:46:19.965Z,sensor-0-1-6,LIGHT,gw-0-1,32.61
2025-08-03T13:46:20.176Z,sensor-0-1-7,SOIL_MOISTURE,gw-0-1,13.34
2025-08-03T13:46:20.332Z,sensor-0-1-7,AIR_TEMP,gw-0-1,15.67
2025-08-03T13:46:20.568Z,sensor-0-1-7,HUMIDITY,gw-0-1,61.18
2025-08-03T13:46:20.784Z,sensor-0-1-7,LIGHT,gw-0-1,15.89
2025-08-03T13:46:21.263Z,sensor-0-1-8,SOIL_MOISTURE,gw-0-1,9.13
2025-08-03T13:46:21.417Z,sensor-0-1-8,AIR_TEMP,gw-0-1,24.97
2025-08-03T13:46:21.602Z,sensor-0-1-8,HUMIDITY,gw-0-1,41.33
2025-08-03T13:46:21.754Z,sensor-0-1-8,LIGHT,gw-0-1,29.53
2025-08-03T13:46:21.899Z,sensor-0-1-9,SOIL_MOISTURE,gw-0-1,28.22
2025-08-03T13:46:22.123Z,sensor-0-1-9,AIR_TEMP,gw-0-1,26.21
2025-08-03T13:46:22.279Z,sensor-0-1-9,HUMIDITY,gw-0-1,79.49
2025-08-03T13:46:22.525Z,sensor-0-1-9,LIGHT,gw-0-1,81.08
2025-08-03T13:46:22.898Z,sensor-1-0-0,SOIL_MOISTURE,gw-1-0,19.88
2025-08-03T13:46:23.042Z,sensor-1-0-0,AIR_TEMP,gw-1-0,12.63
2025-08-03T13:46:23.189Z,sensor-1-0-0,HUMIDITY,gw-1-0,42.2
2025-08-03T13:46:23.335Z,sensor-1-0-0,LIGHT,gw-1-0,36.28
2025-08-03T13:46:23.502Z,sensor-1-0-1,SOIL_MOISTURE,gw-1-0,44.77
2025-08-03T13:46:23.645Z,sensor-1-0-1,AIR_TEMP,gw-1-0,13.57
2025-08-03T13:46:23.806Z,sensor-1-0-1,HUMIDITY,gw-1-0,78.81
2025-08-03T13:46:23.976Z,sensor-1-0-1,LIGHT,gw-1-0,57.33
2025-08-03T13:46:24.138Z,sensor-1-0-2,SOIL_MOISTURE,gw-1-0,28.23
2025-08-03T13:46:24.296Z,sensor-1-0-2,AIR_TEMP,gw-1-0,31.68
2025-08-03T13:46:24.471Z,sensor-1-0-2,HUMIDITY,gw-1-0,63.14
2025-08-03T13:46:24.734Z,sensor-1-0-2,LIGHT,gw-1-0,47.09
2025-08-03T13:46:24.886Z,sensor-1-0-3,SOIL_MOISTURE,gw-1-0,28.16
2025-08-03T13:46:25.047Z,sensor-1-0-3,AIR_TEMP,gw-1-0,18.54
2025-08-03T13:46:25.337Z,sensor-1-0-3,HUMIDITY,gw-1-0,44.6
2025-08-03T13:46:25.580Z,sensor-1-0-3,LIGHT,gw-1-0,18.35
2025-08-03T13:46:25.816Z,sensor-1-0-4,SOIL_MOISTURE,gw-1-0,16.25
2025-08-03T13:46:25.949Z,sensor-1-0-4,AIR_TEMP,gw-1-0,17.38
2025-08-03T13:46:26.179Z,sensor-1-0-4,HUMIDITY,gw-1-0,46.88
2025-08-03T13:46:26.322Z,sensor-1-0-4,LIGHT,gw-1-0,6.03
2025-08-03T13:46:26.536Z,sensor-1-0-5,SOIL_MOISTURE,gw-1-0,29.83
2025-08-03T13:46:26.741Z,sensor-1-0-5,AIR_TEMP,gw-1-0,35.84
2025-08-03T13:46:26.882Z,sensor-1-0-5,HUMIDITY,gw-1-0,78.68
2025-08-03T13:46:27.036Z,sensor-1-0-5,LIGHT,gw-1-0,82.26
2025-08-03T13:46:27.246Z,sensor-1-0-6,SOIL_MOISTURE,gw-1-0,12.58
2025-08-03T13:46:27.453Z,sensor-1-0-6,AIR_TEMP,gw-1-0,27.58
2025-08-03T13:46:27.608Z,sensor-1-0-6,HUMIDITY,gw-1-0,79.38
2025-08-03T13:46:27.759Z,sensor-1-0-6,LIGHT,gw-1-0,14.3
2025-08-03T13:46:27.898Z,sensor-1-0-7,SOIL_MOISTURE,gw-1-0,14.87
2025-08-03T13:46:28.107Z,sensor-1-0-7,AIR_TEMP,gw-1-0,36.87
2025-08-03T13:46:28.261Z,sensor-1-0-7,HUMIDITY,gw-1-0,60.42
2025-08-03T13:46:28.412Z,sensor-1-0-7,LIGHT,gw-1-0,8.58
2025-08-03T13:46:28.567Z,sensor-1-0-8,SOIL_MOISTURE,gw-1-0,39.19
2025-08-03T13:46:28.774Z,sensor-1-0-8,AIR_TEMP,gw-1-0,15.48
2025-08-03T13:46:28.953Z,sensor-1-0-8,HUMIDITY,gw-1-0,42.06
2025-08-03T13:46:29.181Z,sensor-1-0-8,LIGHT,gw-1-0,68.22
